id|course_id|grade
503|5|11.5
503|5|8
503|5|11
503|5|10
503|5|15
503|5|13.5
503|6|12
503|6|13.5
503|6|8.5
503|6|9
532|3|9
532|3|7
532|3|12
532|8|7
532|8|11
532|8|12
532|8|12.5
532|8|14.5
532|8|5.5
532|8|12
532|8|9.5
532|8|9
532|4|9.5
532|4|10
532|4|6
532|4|8.5
532|4|11.5
532|4|8
532|4|7.5
532|4|4.5
532|4|10
532|9|9.25
532|9|9.25
532|9|7
532|9|11
532|9|8.25
532|9|9.75
532|9|9.75
532|9|8.25
532|9|7.75
532|2|12.75
532|2|12.75
532|2|16.25
532|2|11.5
532|2|11.5
532|2|9.5
532|2|13
532|2|13
532|2|15
532|2|12.25
532|7|7
532|7|8
532|7|6.75
532|7|7
532|7|7
532|7|7.25
532|10|14
532|10|13
532|10|13
532|10|14
532|1|12
532|1|10
532|1|12
532|1|11
532|1|14
532|1|16
532|1|13
532|1|8
532|1|15
532|5|10.5
532|5|11
532|5|12
532|5|13
532|5|13.5
532|5|10.5
532|5|9.5
532|5|11.5
532|5|12
532|6|8.5
532|6|9
532|6|8.5
532|6|16
532|6|8
590|3|12
590|3|6
590|3|13
590|8|3.5
590|8|14.5
590|8|8.5
590|8|16.5
590|8|8.5
590|8|7.5
590|8|10.5
590|8|10.5
590|8|16.5
590|4|7.5
590|4|9
590|4|5
590|4|8
590|4|4.5
590|4|11.5
590|4|5
590|4|2
590|9|7
590|9|9.25
590|9|9
590|9|9
590|9|11.25
590|9|10.25
590|9|8.25
590|9|10
590|9|7.25
590|2|14.25
590|2|12
590|2|10.75
590|2|11.5
590|2|11.25
590|2|14.25
590|2|14.25
590|2|12.25
590|2|10.25
590|2|12
590|7|8.5
590|7|7.75
590|7|8.25
590|7|9.25
590|7|5.75
590|7|6.5
590|10|14
590|10|13
590|10|14
590|10|13
590|1|13
590|1|15
590|1|11
590|1|15
590|1|14
590|1|10
590|1|8
590|1|18
590|1|12
590|5|11.5
590|5|9
590|5|11
590|5|11
590|5|11
590|5|12
590|5|9.5
590|5|11
590|5|13
590|6|5
590|6|3.5
590|6|12
590|6|12
590|6|11
606|3|13
606|3|10
606|3|16
606|8|10
606|8|7.5
606|8|6.5
606|8|6.5
606|8|7.5
606|8|13
606|8|8
606|8|13.5
606|8|11.5
606|4|9
606|4|5.5
606|4|9.5
606|4|9.5
606|4|7
606|4|10.5
606|4|5
606|4|7
606|4|7.5
606|9|9
606|9|10
606|9|8.25
606|9|11.5
606|9|9
606|9|12
606|9|5.75
606|9|5.75
606|9|11
606|2|12
606|2|10
606|2|13.5
606|2|11
606|2|11.5
606|2|13
606|2|12.25
606|2|11.75
606|2|12.25
606|7|7.5
606|7|7.5
606|7|7.75
606|7|7
606|7|6
606|7|7.75
606|10|13
606|10|14
606|10|13
606|10|13
606|1|11
606|1|16
606|1|9
606|1|13
606|1|12
606|1|13
606|1|15
606|1|9
606|1|12
606|5|9.5
606|5|12
606|5|12.5
606|5|11
606|5|12
606|5|11
606|5|14
606|5|11.5
606|5|13
606|6|6
606|6|5.5
606|6|8.5
606|6|7
606|6|7
679|3|14
679|3|12
679|3|11
679|8|5.5
679|8|10.5
679|8|6
679|8|7
679|8|11
679|8|12
679|8|13.5
679|8|12.5
679|4|2.5
679|4|6
679|4|6.5
679|4|5
679|4|5
679|4|4
679|4|8
679|4|9
679|4|7.5
679|9|11.25
679|9|9.25
679|9|7.25
679|9|9.25
679|9|9.75
679|9|9
679|9|9.25
679|9|11.25
679|9|9.5
679|2|14.75
679|2|13.25
679|2|14.5
679|2|15
679|2|12.5
679|2|15.75
679|2|12.5
679|2|12.75
679|7|7.25
679|7|7.25
679|7|7.25
679|7|7.5
679|7|8.75
679|7|8.5
679|10|14
679|10|14
679|10|13
679|10|12
679|1|11
679|1|15
679|1|11
679|1|9
679|1|15
679|1|$
679|1|13
679|1|12
679|5|6.5
679|5|11
679|5|11
679|5|11.5
679|5|13
679|5|12.5
679|5|11
679|5|12
679|5|9.5
679|6|5.5
679|6|9.5
679|6|11.5
679|6|3.5
679|6|13.5
682|3|10
682|3|10
682|3|14
682|8|6
682|8|5
682|8|13.5
682|8|8
682|8|6.5
682|8|18
682|8|14.5
682|8|12
682|8|13.5
682|4|8
682|4|5.5
682|4|5
682|4|10
682|4|5
682|4|8.5
682|4|$
682|4|3
682|4|7
682|9|10.75
682|9|8.5
682|9|7.75
682|9|$
682|9|9.5
682|9|5.75
682|9|12.25
682|9|8.5
682|9|13
682|2|11.5
682|2|$
682|2|13.75
682|2|12.75
682|2|13.25
682|2|11.25
682|2|12.75
682|2|14.25
682|2|13
682|2|11.25
682|7|7.75
682|7|7.25
682|7|8.5
682|7|6.5
682|7|4.75
682|7|7.75
682|10|15
682|10|15
682|10|14
682|10|12
682|1|12
682|1|18
682|1|13
682|1|12
682|1|17
682|1|14
682|1|12
682|1|9
682|1|9
682|5|9.5
682|5|11.5
682|5|12.5
682|5|13
682|5|11
682|5|11
682|5|11.5
682|5|11
682|5|12
682|6|13
682|6|13
682|6|11.5
682|6|10
682|6|11
692|3|12
692|3|12
692|3|9
692|8|11
692|8|11
692|8|9
692|8|13.5
692|8|12.5
692|8|6.5
692|8|10.5
692|8|11
692|8|7.5
692|4|9
692|4|8
692|4|5.5
692|4|8
692|4|9
692|4|10
692|4|11.5
692|4|6
692|9|11.5
692|9|8.75
692|9|10.75
692|9|9.5
692|9|8.5
692|9|7.5
692|9|8.5
692|9|12.5
692|9|9.5
692|2|15.25
692|2|11
692|2|13.5
692|2|13.5
692|2|12.25
692|2|12.75
692|2|12.5
692|2|12
692|2|11.5
692|2|11.5
692|7|7.5
692|7|8
692|7|6.25
692|7|8
692|7|8.25
692|7|8.5
692|10|13
692|10|11
692|10|15
692|10|13
692|1|12
692|1|12
692|1|15
692|1|12
692|1|10
692|1|13
692|1|13
692|5|9.5
692|5|12.5
692|5|11.5
692|5|12
692|5|7
692|5|13
692|5|13.5
692|5|12.5
692|5|11.5
692|6|7.5
692|6|4
692|6|0
692|6|9.5
692|6|10
696|3|11
696|3|13
696|3|11
696|8|9
696|8|8.5
696|8|16
696|8|12
696|8|6.5
696|8|12
696|8|10.5
696|8|11
696|8|8.5
696|4|7.5
696|4|5
696|4|10.5
696|4|12.5
696|4|8.5
696|4|6
696|4|8.5
696|4|10
696|4|10.5
696|9|9.25
696|9|8.5
696|9|8.25
696|9|12.5
696|9|8.5
696|9|10.75
696|9|11.25
696|9|9
696|9|11.5
696|2|12.25
696|2|14
696|2|13
696|2|13.5
696|2|13
696|2|11.5
696|2|14.25
696|2|10
696|2|12.5
696|7|5.25
696|7|8
696|7|6.75
696|7|8.25
696|7|7.75
696|10|14
696|10|11
696|10|13
696|10|14
696|1|11
696|1|13
696|1|19
696|1|11
696|1|13
696|1|11
696|1|15
696|1|5
696|1|12
696|5|19
696|5|13
696|5|10
696|5|11.5
696|5|11.5
696|5|9
696|5|10.5
696|5|12.5
696|6|6
696|6|6
696|6|11
696|6|0
696|6|17
720|3|14
720|3|18
720|3|14
720|8|6.5
720|8|7.5
720|8|16.5
720|8|6
720|8|5.5
720|8|8.5
720|8|13.5
720|4|7.5
720|4|7
720|4|10.5
720|4|9
720|4|7
720|4|6.5
720|4|8
720|4|7.5
720|4|6.5
720|9|7.25
720|9|9.25
720|9|7.5
720|9|$
720|9|10.5
720|9|10.75
720|9|8.5
720|9|9.75
720|2|12.75
720|2|12.25
720|2|12.25
720|2|13.5
720|2|10.75
720|2|14.5
720|2|12.5
720|2|10.25
720|2|15.5
720|2|14.25
720|7|9.25
720|7|8.5
720|7|8.25
720|7|5.75
720|7|8.75
720|7|7
720|10|14
720|10|13
720|10|11
720|1|14
720|1|9
720|1|11
720|1|14
720|1|15
720|1|10
720|1|17
720|1|16
720|1|7
720|5|10
720|5|13
720|5|13
720|5|13.5
720|5|11.5
720|5|15.5
720|5|9
720|5|9
720|5|9
720|6|13
720|6|12
720|6|5.5
720|6|2.5
720|6|4
726|3|$
726|3|10
726|3|9
726|8|13
726|8|7
726|8|10
726|8|7
726|8|9
726|8|10
726|8|11.5
726|8|10.5
726|8|11
726|4|8
726|4|1.5
726|4|7.5
726|4|8.5
726|4|4.5
726|4|6
726|4|8.5
726|4|7
726|4|5
726|9|9.25
726|9|12
726|9|9
726|9|10.75
726|9|8
726|9|11
726|9|8.25
726|9|9.5
726|9|8.75
726|2|12.5
726|2|13.25
726|2|10.75
726|2|12.75
726|2|11.75
726|2|14.5
726|2|11.25
726|2|12
726|2|13.5
726|2|14.5
726|7|9.25
726|7|8.5
726|7|8
726|7|7.5
726|7|6.75
726|10|11
726|10|15
726|10|17
726|10|16
726|1|8
726|1|16
726|1|17
726|1|8
726|1|10
726|1|9
726|1|14
726|1|8
726|1|16
726|5|13
726|5|11
726|5|12.5
726|5|9.5
726|5|11
726|5|11
726|5|10
726|5|11.5
726|5|14
726|6|5
726|6|8.5
726|6|7.5
726|6|3.5
726|6|6.5
756|3|10
756|3|7
756|3|7
756|8|9.5
756|8|7
756|8|9.5
756|8|9
756|8|5.5
756|8|10.5
756|8|14
756|8|12
756|8|11
756|4|9.5
756|4|5.5
756|4|4.5
756|4|10.5
756|4|5
756|4|8.5
756|4|9
756|4|7.5
756|9|9.5
756|9|8.75
756|9|11.25
756|9|5.5
756|9|10
756|9|9.75
756|9|8
756|9|11.5
756|9|10.5
756|2|12
756|2|13.25
756|2|12.25
756|2|11
756|2|12.75
756|2|13.5
756|2|13.5
756|2|14.5
756|2|12.75
756|2|10
756|7|8.75
756|7|7.5
756|7|7
756|7|7
756|7|6.5
756|7|8.5
756|10|13
756|10|12
756|10|$
756|10|11
756|1|10
756|1|8
756|1|13
756|1|8
756|1|14
756|1|15
756|1|11
756|1|14
756|1|11
756|5|12
756|5|12.5
756|5|10.5
756|5|11
756|5|7.5
756|5|12
756|5|9
756|5|8
756|5|13.5
756|6|13.5
756|6|11.5
756|6|8
756|6|3.5
756|6|9.5
766|3|15
766|3|15
766|3|14
766|8|12.5
766|8|7.5
766|8|14.5
766|8|13
766|8|6
766|8|13
766|8|10
766|8|13
766|8|17.5
766|4|10.5
766|4|5
766|4|10
766|4|5
766|4|5
766|4|$
766|4|8.5
766|4|6.5
766|4|8.5
766|9|8.25
766|9|$
766|9|8.5
766|9|10.25
766|9|8.25
766|9|9.25
766|9|6.25
766|9|12.75
766|9|8
766|2|12
766|2|12.5
766|2|13.5
766|2|15.5
766|2|12.5
766|2|11.25
766|2|11.5
766|2|11
766|2|12.5
766|2|13.75
766|7|6.75
766|7|6.75
766|7|7.5
766|7|7
766|7|6.75
766|7|8
766|10|11
766|10|16
766|10|12
766|10|15
766|1|16
766|1|12
766|1|11
766|1|12
766|1|12
766|1|14
766|1|8
766|1|15
766|5|10
766|5|14
766|5|10.5
766|5|11
766|5|16
766|5|11.5
766|5|10.5
766|5|13.5
766|5|15
766|6|13
766|6|4.5
766|6|4.5
766|6|4.5
766|6|14
792|3|17
792|3|14
792|3|10
792|8|6.5
792|8|8.5
792|8|13
792|8|12
792|8|12
792|8|14
792|8|6.5
792|8|13.5
792|8|17
792|4|6.5
792|4|9.5
792|4|10
792|4|2
792|4|4.5
792|4|5.5
792|4|7
792|4|3
792|4|4
792|9|10.25
792|9|10.25
792|9|$
792|9|10.75
792|9|10.5
792|9|8
792|9|8.75
792|9|10.75
792|9|8.75
792|2|13
792|2|12.5
792|2|14
792|2|11.75
792|2|14.25
792|2|14.75
792|2|14
792|2|12.5
792|2|12.25
792|2|15.75
792|7|6.25
792|7|8.5
792|7|7.75
792|7|5.75
792|7|7.75
792|7|6.5
792|10|15
792|10|15
792|10|13
792|10|14
792|1|15
792|1|8
792|1|8
792|1|13
792|1|10
792|1|16
792|1|8
792|1|16
792|1|16
792|5|14
792|5|12.5
792|5|9.5
792|5|12.5
792|5|12.5
792|5|14
792|5|12
792|5|12.5
792|5|12.5
792|6|5
792|6|2.5
792|6|12
792|6|10
792|6|11
839|3|11
839|3|9
839|3|11
839|8|6.5
839|8|8.5
839|8|8
839|8|8.5
839|8|6
839|8|$
839|8|6.5
839|8|15
839|8|5.5
839|4|4.5
839|4|5.5
839|4|7
839|4|11
839|4|5
839|4|6
839|4|8
839|4|7
839|9|10
839|9|11.5
839|9|11.5
839|9|10.5
839|9|9
839|9|10.75
839|9|9
839|9|6.75
839|9|9
839|2|13
839|2|12.75
839|2|13.25
839|2|10
839|2|13.75
839|2|13.25
839|2|15.75
839|2|12.5
839|2|13
839|2|12.25
839|7|7.75
839|7|8.5
839|7|8
839|7|8.75
839|7|8.5
839|7|8
839|10|14
839|10|13
839|10|12
839|10|13
839|1|12
839|1|11
839|1|8
839|1|13
839|1|11
839|1|17
839|1|10
839|1|10
839|1|18
839|5|12
839|5|15
839|5|9
839|5|12
839|5|13
839|5|11.5
839|5|14
839|5|10
839|5|11.5
839|6|7
839|6|12
839|6|6.5
839|6|5
839|6|12
882|3|15
882|3|15
882|3|16
882|8|11
882|8|8.5
882|8|4.5
882|8|10
882|8|9
882|8|11.5
882|8|11
882|8|13.5
882|8|14.5
882|4|11.5
882|4|6.5
882|4|7.5
882|4|6
882|4|10.5
882|4|5.5
882|4|5.5
882|4|7
882|4|2
882|9|8
882|9|8.75
882|9|9.25
882|9|7.75
882|9|9
882|9|9.75
882|9|9.25
882|9|10.5
882|9|8.75
882|2|$
882|2|12
882|2|11
882|2|12.75
882|2|14.25
882|2|13
882|2|14.25
882|2|13.5
882|2|11.75
882|7|7.25
882|7|7.25
882|7|8.25
882|7|6.5
882|7|6.25
882|7|7.25
882|10|14
882|10|15
882|10|14
882|10|14
882|1|14
882|1|17
882|1|15
882|1|10
882|1|12
882|1|13
882|1|11
882|1|11
882|1|14
882|5|11.5
882|5|14
882|5|14.5
882|5|11.5
882|5|13.5
882|5|13
882|5|13.5
882|5|10
882|6|11.5
882|6|$
882|6|7.5
882|6|7
882|6|4.5
912|3|12
912|3|16
912|3|11
912|8|3.5
912|8|9.5
912|8|12
912|8|10.5
912|8|9.5
912|8|8.5
912|8|11
912|8|3
912|8|12.5
912|4|7
912|4|8.5
912|4|2
912|4|6.5
912|4|7
912|4|10
912|4|9.5
912|4|6.5
912|4|6.5
912|9|7
912|9|9.5
912|9|7.5
912|9|10.25
912|9|12.5
912|9|8.25
912|9|10.75
912|9|8
912|9|8
912|2|10.5
912|2|12.75
912|2|12
912|2|12.25
912|2|12.25
912|2|12
912|2|10.5
912|2|16
912|2|11.5
912|2|13
912|7|8.5
912|7|7.25
912|7|10.25
912|7|7.5
912|7|7.5
912|7|8.25
912|10|12
912|10|14
912|10|16
912|1|9
912|1|15
912|1|8
912|1|16
912|1|10
912|1|14
912|1|15
912|1|10
912|1|14
912|5|$
912|5|13.5
912|5|12.5
912|5|9
912|5|11.5
912|5|10.5
912|5|8.5
912|5|12.5
912|6|7
912|6|7.5
912|6|12
912|6|8.5
912|6|12.5
924|3|8
924|3|17
924|3|11
924|8|12.5
924|8|9
924|8|11.5
924|8|13.5
924|8|13
924|8|13
924|8|7.5
924|8|9
924|4|6
924|4|8
924|4|7.5
924|4|5.5
924|4|7
924|4|12.5
924|4|8.5
924|4|7
924|4|3.5
924|9|10
924|9|8.25
924|9|10.75
924|9|10.25
924|9|10.75
924|9|7.5
924|9|10
924|9|9.5
924|9|12
924|2|13.5
924|2|15.25
924|2|12.75
924|2|11.25
924|2|11.25
924|2|11.25
924|2|13.75
924|2|12.25
924|2|12.5
924|2|12.75
924|7|6.75
924|7|8
924|7|8
924|7|7
924|10|10
924|10|14
924|10|11
924|10|13
924|1|8
924|1|10
924|1|13
924|1|13
924|1|10
924|1|13
924|1|11
924|1|16
924|1|$
924|5|10.5
924|5|10
924|5|10
924|5|13
924|5|9.5
924|5|13.5
924|5|13
924|5|8
924|5|12
924|6|5.5
924|6|6.5
924|6|8
924|6|$
924|6|2.5
925|3|7
925|3|16
925|3|8
925|8|10.5
925|8|10.5
925|8|7.5
925|8|12.5
925|8|6.5
925|8|10
925|8|9
925|8|7.5
925|8|11
925|4|5.5
925|4|9
925|4|7.5
925|4|8.5
925|4|5
925|4|8
925|4|9
925|4|5.5
925|4|7
925|9|9.5
925|9|5.75
925|9|9
925|9|8.75
925|9|9
925|9|9.75
925|9|9
925|9|9.5
925|9|8.75
925|2|14.25
925|2|12
925|2|14
925|2|11.75
925|2|12.75
925|2|11
925|2|12.5
925|2|15
925|2|12
925|2|12.5
925|7|7.5
925|7|7.75
925|7|7
925|7|8
925|7|8.25
925|7|7.25
925|10|13
925|10|13
925|10|14
925|10|15
925|1|13
925|1|12
925|1|11
925|1|14
925|1|11
925|1|12
925|1|14
925|5|9.5
925|5|12.5
925|5|14
925|5|9
925|5|10
925|5|11
925|5|12
925|5|10.5
925|5|11
925|6|9
925|6|3
925|6|8
925|6|9.5
925|6|2
934|3|8
934|3|9
934|3|9
934|8|17
934|8|7
934|8|8.5
934|8|10
934|8|12
934|8|15
934|8|9.5
934|8|4
934|8|8
934|4|8
934|4|5.5
934|4|8.5
934|4|4.5
934|4|9
934|4|5
934|4|7.5
934|4|6
934|4|5
934|9|6.25
934|9|10.25
934|9|13
934|9|7
934|9|11.25
934|9|6.5
934|9|8.5
934|9|9.75
934|9|10
934|2|15.25
934|2|12.25
934|2|12.75
934|2|11.5
934|2|12
934|2|11.5
934|2|12.5
934|2|10.5
934|2|11
934|2|12
934|7|6.75
934|7|6.75
934|7|9
934|7|6.5
934|7|9
934|10|13
934|10|13
934|10|14
934|10|12
934|1|11
934|1|5
934|1|16
934|1|9
934|1|16
934|1|10
934|1|15
934|1|11
934|1|15
934|5|11.5
934|5|11.5
934|5|13
934|5|11.5
934|5|15.5
934|5|11
934|5|11.5
934|5|11
934|5|12.5
934|6|5
934|6|10.5
934|6|4
934|6|14.5
934|6|8.5
9|3|6
9|3|13
9|3|14
9|8|8
9|8|5
9|8|14.5
9|8|10.5
9|8|10.5
9|8|12.5
9|8|12
9|8|2.5
9|4|4
9|4|7.5
9|4|6
9|4|12
9|4|4
9|4|7.5
9|4|5.5
9|4|7
9|4|6
9|9|8.75
9|9|6.75
9|9|8.5
9|9|6.75
9|9|10
9|9|8
9|9|6.25
9|9|13.75
9|9|9.25
9|2|10.5
9|2|13
9|2|9
9|2|10
9|2|11.75
9|2|11
9|2|12.25
9|2|11.25
9|2|12.75
9|2|11.75
9|7|7.25
9|7|6.5
9|7|6
9|7|6.75
9|7|7.75
9|7|10
9|10|12
9|10|10
9|10|12
9|10|11
9|1|10
9|1|14
9|1|10
9|1|12
9|1|6
9|1|14
9|1|13
9|1|9
9|1|13
9|5|12.5
9|5|14.5
9|5|10
9|5|16
9|5|12
9|5|11.5
9|5|10.5
9|5|13.5
9|6|11
9|6|11.5
9|6|0.5
9|6|4.5
9|6|11.5
26|3|12
26|3|14
26|3|7
26|8|14.5
26|8|7
26|8|13
26|8|16.5
26|8|11
26|8|10.5
26|8|5
26|8|8
26|8|13
26|4|8.5
26|4|9.5
26|4|7.5
26|4|10
26|4|5
26|4|7.5
26|4|6.5
26|4|9.5
26|4|6
26|9|5.5
26|9|7.5
26|9|9
26|9|8.5
26|9|8.5
26|9|8.75
26|9|12
26|9|6.25
26|9|10.25
26|2|12
26|2|10.25
26|2|12.25
26|2|11.25
26|2|11.25
26|2|10.75
26|2|12.5
26|2|11.25
26|2|10.25
26|2|13.5
26|7|6.75
26|7|8.75
26|7|8
26|7|8
26|7|7.5
26|7|6.5
26|10|15
26|10|13
26|10|14
26|10|13
26|1|12
26|1|12
26|1|9
26|1|7
26|1|9
26|1|13
26|1|13
26|1|17
26|1|10
26|5|7.5
26|5|10
26|5|12.5
26|5|12.5
26|5|8.5
26|5|11
26|5|8.5
26|5|12
26|6|13.5
26|6|13.5
26|6|3.5
26|6|13
26|6|9.5
43|3|10
43|3|11
43|3|14
43|8|11.5
43|8|8.5
43|8|17
43|8|8
43|8|12.5
43|8|3.5
43|8|13
43|8|7
43|8|12.5
43|4|8
43|4|11.5
43|4|10.5
43|4|6.5
43|4|9
43|4|6
43|4|11
43|4|9.5
43|9|11.5
43|9|6.75
43|9|10
43|9|5.75
43|9|9.75
43|9|9
43|9|9.5
43|9|6.25
43|2|10.75
43|2|10.75
43|2|12.75
43|2|14.75
43|2|11.25
43|2|13.75
43|2|11.75
43|2|11.75
43|2|11.75
43|2|13.5
43|7|5.25
43|7|8.25
43|7|7
43|7|7
43|7|7.5
43|7|7.75
43|10|13
43|10|12
43|10|14
43|1|10
43|1|8
43|1|18
43|1|19
43|1|15
43|1|12
43|1|6
43|1|12
43|1|4
43|5|12
43|5|11
43|5|12
43|5|10.5
43|5|12.5
43|5|10.5
43|5|10
43|5|11.5
43|5|11.5
43|6|7.5
43|6|7
43|6|6
43|6|10.5
49|3|11
49|3|8
49|3|7
49|8|9.5
49|8|12.5
49|8|12.5
49|8|11.5
49|8|6
49|8|10.5
49|8|14
49|8|8.5
49|8|$
49|4|8
49|4|7
49|4|5.5
49|4|8
49|4|7
49|4|9
49|4|8.5
49|4|9
49|4|9
49|9|8.5
49|9|8
49|9|10
49|9|7.5
49|9|9
49|9|10.5
49|9|7.25
49|9|9
49|9|9.5
49|2|12.25
49|2|13.25
49|2|11.75
49|2|10.25
49|2|12.75
49|2|12
49|2|12.75
49|2|12.5
49|2|11.5
49|7|6.25
49|7|9
49|7|7
49|7|8
49|7|8
49|7|8
49|10|14
49|10|17
49|10|12
49|10|13
49|1|11
49|1|12
49|1|9
49|1|11
49|1|12
49|1|9
49|1|11
49|1|14
49|1|11
49|5|12
49|5|11.5
49|5|13
49|5|10.5
49|5|11
49|5|12
49|5|11.5
49|5|13.5
49|5|10.5
49|6|12.5
49|6|13.5
49|6|3
49|6|8.5
49|6|4
67|3|11
67|3|9
67|3|13
67|8|5
67|8|6.5
67|8|11
67|8|8.5
67|8|18
67|8|6.5
67|8|5
67|8|11
67|8|12.5
67|4|4
67|4|9.5
67|4|5.5
67|4|8
67|4|7.5
67|4|7.5
67|4|7.5
67|4|4
67|4|8.5
67|9|7.25
67|9|5.5
67|9|11
67|9|8.5
67|9|6.25
67|9|9.5
67|9|10
67|9|11.75
67|9|9.5
67|2|11.5
67|2|13.25
67|2|9.5
67|2|12.5
67|2|8.5
67|2|11
67|2|11.25
67|2|11
67|2|13
67|2|8.5
67|7|6.75
67|7|8
67|7|8.5
67|7|8.75
67|7|6.75
67|10|12
67|10|14
67|10|15
67|10|14
67|1|6
67|1|10
67|1|10
67|1|15
67|1|16
67|1|11
67|1|3
67|1|9
67|1|9
67|5|10.5
67|5|12
67|5|13
67|5|10.5
67|5|12
67|5|14.5
67|5|12.5
67|5|12
67|5|9
67|6|8.5
67|6|10.5
67|6|6.5
67|6|0
67|6|12.5
100|3|11
100|3|11
100|3|18
100|8|10.5
100|8|13.5
100|8|15
100|8|12
100|8|13
100|8|10.5
100|8|9.5
100|8|10
100|8|6.5
100|4|7
100|4|8.5
100|4|6.5
100|4|2
100|4|6
100|4|9
100|4|10.5
100|4|8.5
100|4|11
100|9|9.5
100|9|6.75
100|9|9.25
100|9|11.25
100|9|7.5
100|9|8.25
100|9|8
100|9|8
100|9|9.75
100|2|10.5
100|2|14.5
100|2|11.75
100|2|9.75
100|2|11.75
100|2|10
100|2|10.75
100|2|11.5
100|2|8
100|2|12.25
100|7|6.25
100|7|8
100|7|6.25
100|7|8.25
100|7|6.75
100|7|7.25
100|10|14
100|10|14
100|10|14
100|10|13
100|1|10
100|1|14
100|1|12
100|1|14
100|1|10
100|1|7
100|1|11
100|1|$
100|1|11
100|5|12
100|5|15.5
100|5|8
100|5|$
100|5|12
100|5|12
100|5|11
100|5|11
100|5|10.5
100|6|10.5
100|6|1.5
100|6|$
100|6|8.5
100|6|8
101|3|15
101|3|13
101|3|$
101|8|11
101|8|9.5
101|8|14
101|8|7
101|8|10
101|8|9
101|8|11
101|8|7.5
101|4|8
101|4|7.5
101|4|9.5
101|4|8.5
101|4|7.5
101|4|10
101|4|8.5
101|4|9.5
101|9|8
101|9|8
101|9|6.5
101|9|9.75
101|9|7.25
101|9|9.25
101|9|9.75
101|9|5
101|9|10.25
101|2|12
101|2|11.25
101|2|12
101|2|12.5
101|2|10
101|2|10.75
101|2|11.5
101|2|8.75
101|2|9.25
101|7|6.75
101|7|7
101|7|9.5
101|7|7.75
101|7|8
101|7|7.5
101|10|13
101|10|13
101|10|15
101|10|$
101|1|10
101|1|9
101|1|8
101|1|11
101|1|11
101|1|10
101|1|7
101|1|14
101|1|9
101|5|10.5
101|5|13
101|5|12
101|5|9
101|5|12
101|5|13
101|5|13
101|6|7
101|6|0
101|6|4
101|6|4
101|6|13
118|3|18
118|3|15
118|3|4
118|8|11
118|8|17
118|8|8
118|8|11.5
118|8|11
118|8|10.5
118|8|16.5
118|8|15
118|8|8.5
118|4|7
118|4|5.5
118|4|8
118|4|8.5
118|4|4
118|4|11
118|4|8
118|4|7.5
118|4|3.5
118|9|8.5
118|9|8.5
118|9|5.5
118|9|6
118|9|10.75
118|9|8.5
118|9|9.75
118|9|6.5
118|9|8.5
118|2|11.75
118|2|11.5
118|2|11.75
118|2|12.75
118|2|11.5
118|2|11.75
118|2|12.5
118|2|14.5
118|2|13.5
118|2|12.5
118|7|5
118|7|6.5
118|7|7
118|7|7.25
118|7|6.25
118|7|7.5
118|10|12
118|10|12
118|10|13
118|10|15
118|1|10
118|1|12
118|1|12
118|1|8
118|1|12
118|1|19
118|1|10
118|1|14
118|1|16
118|5|12
118|5|10.5
118|5|11.5
118|5|11
118|5|12
118|5|13
118|5|11.5
118|5|10.5
118|5|11
118|6|12.5
118|6|5
118|6|8
118|6|9.5
118|6|8
178|3|15
178|3|9
178|3|16
178|8|10.5
178|8|12
178|8|12.5
178|8|15
178|8|7
178|8|11.5
178|8|11.5
178|8|12
178|4|9.5
178|4|9
178|4|5.5
178|4|5
178|4|6.5
178|4|6.5
178|4|6
178|4|9.5
178|4|9.5
178|9|6.75
178|9|7.75
178|9|7
178|9|5.75
178|9|8.75
178|9|7
178|9|10.25
178|9|9.5
178|9|8.25
178|2|12.25
178|2|12.75
178|2|11.25
178|2|13
178|2|13
178|2|10.25
178|2|12
178|2|13
178|2|13.25
178|2|10.25
178|7|9.25
178|7|6.5
178|7|7.5
178|7|7.75
178|7|6.75
178|7|6.75
178|10|12
178|10|14
178|10|13
178|10|11
178|1|4
178|1|9
178|1|12
178|1|7
178|1|14
178|1|8
178|1|10
178|1|12
178|1|16
178|5|11
178|5|8.5
178|5|10.5
178|5|12.5
178|5|14.5
178|5|11.5
178|5|10.5
178|5|13.5
178|5|11
178|6|9.5
178|6|8
178|6|11.5
178|6|3.5
178|6|8
180|3|12
180|3|14
180|3|9
180|8|10.5
180|8|10.5
180|8|11
180|8|16
180|8|15
180|8|11.5
180|8|4.5
180|8|9.5
180|8|6.5
180|4|6
180|4|5
180|4|7.5
180|4|8
180|4|7.5
180|4|4
180|4|9.5
180|4|9
180|4|$
180|9|9.5
180|9|8
180|9|9
180|9|10.5
180|9|9
180|9|7.25
180|9|11.5
180|9|7.75
180|9|8.75
180|2|11.25
180|2|$
180|2|12.5
180|2|13.25
180|2|11
180|2|12.75
180|2|12.75
180|2|13.25
180|2|14.75
180|2|11.75
180|7|8.25
180|7|$
180|7|8
180|7|6.75
180|7|7
180|7|9
180|10|12
180|10|11
180|10|14
180|10|13
180|1|10
180|1|10
180|1|13
180|1|15
180|1|8
180|1|12
180|1|9
180|1|14
180|1|11
180|5|7
180|5|13
180|5|13.5
180|5|15
180|5|11
180|5|15.5
180|5|12.5
180|5|13
180|5|11
180|6|6.5
180|6|9.5
180|6|7.5
180|6|4
180|6|15.5
199|3|11
199|3|9
199|3|7
199|8|10.5
199|8|7
199|8|13.5
199|8|3.5
